Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Invoice,3/7/16,INV15025,Mains lead (power cable) for 500 Pro range ActivBoard,2.00,$7.00 ,$14.00 ,CA,Clovis Unified School District
,Invoice,3/7/16,INV15025,Power Supply unit (brick) and main lead for 300 Pro range ActivBoard (new),2.00,$37.00 ,$74.00 ,CA,Clovis Unified School District
,Invoice,9/14/16,INV15704,"Promethean AB+2 V3 DLP Projector Upgrade Includes DLP short throw projector and upgrade kit. Compatible with 64"", 78"", 87"" and 95"" ActivBoards on V3 systems - Original projector plate required",1.00,$899.00 ,$899.00 ,CA,Clovis Unified School District
,Invoice,6/7/16,INV15355,"ActivBoard 6 Touch Range 78"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC",1.00,"$1,099.00 ","$1,099.00 ",CA,Coalinga Middle School
,Invoice,8/10/16,INV15539,"Certified Professional Installation. Removal of existing whiteboard. Installation of ActivBoard, Mount Upgrade Kit, SoundBar and Wall box.",1.00,"$1,175.00 ","$1,175.00 ",CA,Coalinga Middle School
,Invoice,3/21/16,INV15054,Certified Professional Services - 2 hours.  Assess the ActivBoards and note what is needed to maintain functionnality.,2.00,$165.00 ,$330.00 ,CA,Coalinga Middle School
,Invoice,8/10/16,INV15538,"Electronics for 50"",64"",78"", 87"" & 95"" Activboards",1.00,$319.00 ,$319.00 ,CA,Coalinga Middle School
,Invoice,8/10/16,INV15538,Installation of PCA module.,1.00,$165.00 ,$165.00 ,CA,Coalinga Middle School
,Invoice,6/7/16,INV15355,"Mount Upgrade Kit with DLP short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/95"" ActivBoards.",1.00,"$1,199.00 ","$1,199.00 ",CA,Coalinga Middle School
,Invoice,6/7/16,INV15355,Promethean ActivSoundBar - For use with ActivBoard Touch Range & ActivPanel Touch.  Brackets included,1.00,$149.00 ,$149.00 ,CA,Coalinga Middle School
,Invoice,8/10/16,INV15538,"Promethean DLP Remote Remote control for PRM-35, EST-P1 and UST-P1 DLP Projectors",2.00,$59.00 ,$118.00 ,CA,Coalinga Middle School
,Invoice,5/9/16,INV15232,ActivPen pack of 10 - For use with previous versions of ActivBoard,2.00,$199.00 ,$398.00 ,CA,Coalinga-Huron Unified School District
,Invoice,3/21/16,INV15065,"BoxLight ECO X30N 3000 lumens,XGA 1024x768, HDMI, 2 VGA, S=Vid, Component. L4L eligible",1.00,$599.00 ,$599.00 ,CA,Coalinga-Huron Unified School District
,Invoice,3/21/16,INV15065,BoxLight Lamps4life-EDU - Warranty. Boxlight will exchange the lamp  for the life of the projector!,1.00,$99.00 ,$99.00 ,CA,Coalinga-Huron Unified School District
,Invoice,5/16/16,INV15271,Certified Professional Installation of Eco X30N Projector with Vantage Mount,1.00,$450.00 ,$450.00 ,CA,Coalinga-Huron Unified School District
,Invoice,5/16/16,INV15272,"PRM-10/20 replacement bulb (a 6"" lens offet to the left side of the projector). Also compatible with SU70, XU73, XU74, XU83, XU84, XU86, XU87 & XL40 projectors. (AKA POA-LMP126 or L1039)  TO BE DELIVERED BY INSTALLATION TEAM AT THE TIME OF DEEP CLEANING.  Note 2 additional PRM 10/20 will be delivered by ITG at the time of cleaning.",2.00,$100.00 ,$200.00 ,CA,Colonial Acres Elementary School
,Invoice,5/16/16,INV15272,"Professional Projector Cleaning (one Promethean projector) * Results are usually very favorable; however, they are not guaranteed.   * All four projector cleanings must be completed on the same onsite visit.",4.00,$250.00 ,"$1,000.00 ",CA,Colonial Acres Elementary School
,Invoice,3/17/16,INV15052,"BoxLight P8-Module Upgrade from a Dallas Projector (includes camera, pens, and software); creates an interactive projector",2.00,$315.00 ,$630.00 ,CA,Conejo Elementary School
,Invoice,6/21/16,INV15395,"ActivBoard 6 Touch Range 88"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC.",1.00,"$1,299.00 ","$1,299.00 ",CA,Copperopolis Elementary School
,Invoice,6/21/16,INV15395,ActivHub 2.4GHz Radio Frequency Communication Device for use with ActivBoard,1.00,$99.00 ,$99.00 ,CA,Copperopolis Elementary School
,Invoice,6/21/16,INV15395,"ACTIVSLATE60 - ActivSlate 60, A5 graphics tablet with ActivPen 50 included. Requires ActivHub.",1.00,$299.00 ,$299.00 ,CA,Copperopolis Elementary School
,Invoice,8/11/16,INV15541,"Installation of ActivBoard Touch 88, mount, DLP projector, ActivSoundBar, and wallbox kit, plus adjustment of two existing Boxlight projectors",1.00,$890.00 ,$890.00 ,CA,Copperopolis Elementary School
,Invoice,6/21/16,INV15395,"Mount Upgrade Kit with DLP short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/95"" ActivBoards.",1.00,"$1,199.00 ","$1,199.00 ",CA,Copperopolis Elementary School
,Invoice,6/21/16,INV15395,Promethean ActivSoundBar - For use with ActivBoard Touch Range & ActivPanel Touch.  Brackets included,1.00,$149.00 ,$149.00 ,CA,Copperopolis Elementary School
,Invoice,8/17/16,INV15575,"ActivBoard 6 Touch Range 78"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC",2.00,"$1,099.00 ","$2,198.00 ",CA,Crossroads Christian School
,Invoice,9/22/16,INV15752,"Installation of Promethean 6 Touch 78 Board, using Customer's existing projector and wallbox",2.00,$800.00 ,"$1,600.00 ",CA,Crossroads Christian School
,Invoice,8/17/16,INV15575,Promethean ActivSoundBar - For use with ActivBoard Touch Range & ActivPanel Touch.  Brackets included,2.00,$149.00 ,$298.00 ,CA,Crossroads Christian School
,Invoice,5/17/16,INV15275,"ActivPen Student 50 -2 Pack - for use with 100, 300 & 300 Pro and 500 Pro ranges",3.00,$98.00 ,$294.00 ,CA,Curren K-8 School
,Invoice,10/31/16,INV15939,EST-P1-Lamp - Replacement lamp for extreme short-throw P1,1.00,$99.00 ,$99.00 ,CA,Curren K-8 School
,Invoice,5/17/16,INV15275,"Teacher ActivPen 50 - 2 pack for use with 100, 300 & 300 Pro and 500 Pro ranges.",3.00,$74.00 ,$222.00 ,CA,Curren K-8 School
,Invoice,5/20/16,INV15304,"ActivPanel 70"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included.  ActivInspire Professional Edition available FOC  *** ActivPanel promo price includes Mobile Stand. Price good until May 19th. Conejo Contract price is $4,799 per panel not including mobile stand. ***",9.00,"$4,000.00 ","$36,000.00 ",CA,Cypress Elementary School
,Invoice,2/22/16,INV14972,"Try Before You Buy (APT70-TBYBAPTMS): ActivPanel 70"" with ActivPanel Mobile Stand (limit 1-3 per building) - offer through 11-30-2015 * Mobile assembly required *",1.00,"$3,999.00 ","$3,999.00 ",CA,Cypress Elementary School
,Invoice,9/13/16,INV15694,Promethean PRM-45 replacement lamp.,4.00,$99.00 ,$396.00 ,CA,Dennis McKinna Elementary School
,Invoice,5/16/16,INV15267,"ActivBoard 6 Touch Range 78"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC",2.00,"$1,099.00 ","$2,198.00 ",CA,Dewey High School
,Invoice,11/9/16,INV15994,ActivPen pack of 2 for previous versions of ActivBoards,2.00,$59.00 ,$118.00 ,CA,Dewey High School
,Invoice,6/1/16,INV15333,"Certified Professional Installation of ActivBoard Touch 78"" with Upgrade Kit and Wall box",2.00,$800.00 ,"$1,600.00 ",CA,Dewey High School
,Invoice,5/16/16,INV15267,"Mount Upgrade Kit with DLP short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/95"" ActivBoards.",2.00,"$1,199.00 ","$2,398.00 ",CA,Dewey High School
,Invoice,11/10/16,INV15997,"Promethean DLP Remote Remote control for PRM-35, EST-P1 and UST-P1 DLP Projectors",1.00,$40.00 ,$40.00 ,CA,Dinuba High School
,Invoice,2/3/16,INV14892,Installation for Projector Upgrade,2.00,$165.00 ,$330.00 ,CA,Dinuba Unified School District
,Invoice,11/29/16,INV16048,PRM-32-35 replacement lamp,1.00,$115.00 ,$115.00 ,CA,Dry Creek Elementary School
,Invoice,6/20/16,INV15382,ActivPen pack of 10 - For use with previous versions of ActivBoard,1.00,$214.00 ,$214.00 ,CA,El Capitan Middle School
,Invoice,6/20/16,INV15382,Professional removal of old Wall box and installation of new HDMI Wall Box,1.00,$330.00 ,$330.00 ,CA,El Capitan Middle School
,Invoice,1/5/16,INV14821,Promethean projector bracket for V3 stand,3.00,$1.00 ,$3.00 ,CA,Emilie Ritchen Elementary School
,Invoice,1/5/16,INV14821,Promethean Short-Throw DLP projector and fixings compatible with V3 stands. (to replace projector on V3 adjustable or fixed system with a DLP short-throw projector)  *** For Ritchen ***,3.00,$632.00 ,"$1,896.00 ",CA,Emilie Ritchen Elementary School
,Invoice,10/12/16,INV15852,ACT On-site professional hourly service - 2hr min.,2.00,$150.00 ,$300.00 ,CA,Ferrahian High School
,Invoice,5/2/16,INV15207,"ActivPanel 70"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included.  ActivInspire Professional Edition available FOC",1.00,"$4,299.00 ","$4,299.00 ",CA,Frank Augustus Miller Middle
,Invoice,5/16/16,INV15266,"ActivPanel 70"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included.  ActivInspire Professional Edition available FOC",1.00,"$4,299.00 ","$4,299.00 ",CA,Frank Augustus Miller Middle
,Invoice,3/24/16,INV15084,"Includes DLP short throw projector and upgrade kit. Compatible with 64"", 78"", 87"" and 95"" ActivBoards on V3 systems - Original projector plate required",4.00,$600.00 ,"$2,400.00 ",CA,Frank Augustus Miller Middle
,Invoice,4/21/16,INV15185,Professional Installation of Promethean Replacement Projector on Existing AB+2 Boom,29.00,$135.00 ,"$3,915.00 ",CA,Frank Augustus Miller Middle
,Invoice,4/21/16,INV15183,Professional Installation of Promethean Replacement Projector on Existing AB+2 Boom,7.00,$135.00 ,$945.00 ,CA,Frank Augustus Miller Middle
,Invoice,3/24/16,INV15087,"Projector Upgrade - DLP on adjustable V2 systems. Includes Short-Throw DLP projector and upgrade kit. Compatible with 78"" ActivBoards on adjustable V2 systems.",7.00,$600.00 ,"$4,200.00 ",CA,Frank Augustus Miller Middle
,Invoice,3/24/16,INV15084,"Projector Upgrade - Includes DLP short throw projector and upgrade kit. Compatible with 64"" ActivBoards on Adjustable V2 systems",25.00,$600.00 ,"$15,000.00 ",CA,Frank Augustus Miller Middle
,Invoice,5/2/16,INV15207,"Promethean ActivPanel Touch Mobile Stand   ActivPanel Mobile Stand - For use with both current and previous versions of 55"", 65"", 70"" and 84""ActivPanel Touch",1.00,$699.00 ,$699.00 ,CA,Frank Augustus Miller Middle
,Invoice,5/16/16,INV15266,"Promethean ActivPanel Touch Mobile Stand   ActivPanel Mobile Stand - For use with both current and previous versions of 55"", 65"", 70"" and 84""ActivPanel Touch",1.00,$699.00 ,$699.00 ,CA,Frank Augustus Miller Middle
,Invoice,3/24/16,INV15082,"Includes DLP short throw projector and upgrade kit. Compatible with 64"", 78"", 87"" and 95"" ActivBoards on V3 systems - Original projector plate required",19.00,$632.00 ,"$12,008.00 ",CA,Frank Intermediate
,Invoice,10/20/16,INV15876,"Includes DLP short throw projector and upgrade kit. Compatible with 64"", 78"", 87"" and 95"" ActivBoards on V3 systems - Original projector plate required",3.00,$632.00 ,"$1,896.00 ",CA,Frank Intermediate
,Invoice,2/28/16,INV14986,"Promethean DLP Remote Remote control for PRM-35, EST-P1 and UST-P1 DLP Projectors",4.00,$40.00 ,$160.00 ,CA,Frank Intermediate
,Invoice,10/20/16,INV15876,Promethean PRM-45 replacement lamp.,5.00,$99.00 ,$495.00 ,CA,Frank Intermediate
,Invoice,3/24/16,INV15082,Promethean projector bracket for PRM 30 or PRM 35 projector with V3 stand.,19.00,$1.00 ,$19.00 ,CA,Frank Intermediate
,Invoice,10/20/16,INV15876,Promethean projector bracket for PRM 30 or PRM 35 projector with V3 stand.,3.00,$1.00 ,$3.00 ,CA,Frank Intermediate
,Invoice,5/11/16,INV15254,ACT Professional Services - De-Re-Installation of ActivBoard system in Room 8 - to lower it,1.00,$600.00 ,$600.00 ,CA,Frank Sparkes Elementary
,Invoice,9/19/16,INV15724,"Includes DLP short throw projector and upgrade kit. Compatible with 64"", 78"", 87"" and 95"" ActivBoards on V3 systems - Original projector plate required",2.00,$632.00 ,"$1,264.00 ",CA,Fremont Intermediate
,Invoice,5/11/16,INV15251,"Mount Upgrade Kit with DLP ultra short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/95"" ActivBoards.",3.00,"$1,599.00 ","$4,797.00 ",CA,Fremont Intermediate
,Invoice,9/19/16,INV15724,Promethean projector bracket for PRM 30 or PRM 35 projector with V3 stand.,2.00,$1.00 ,$2.00 ,CA,Fremont Intermediate
,Invoice,3/8/16,INV15029,Certified professional installation of upgrade kit.,1.00,$535.00 ,$535.00 ,CA,Fugman Elementary School
,Invoice,2/8/16,INV14911,"Mount Upgrade Kit with DLP short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/95"" ActivBoards.",1.00,"$1,199.00 ","$1,199.00 ",CA,Fugman Elementary School
,Invoice,12/20/16,INV16110,PRM-32-35 replacement lamp,5.00,$115.00 ,$575.00 ,CA,Fugman Elementary School
,Invoice,9/22/16,INV15754,"Promethean DLP Remote Remote control for PRM-35, EST-P1 and UST-P1 DLP Projectors",2.00,$59.00 ,$118.00 ,CA,Fugman Elementary School
,Invoice,11/7/16,INV15980,Promethean PRM-45A Projector,1.00,$899.00 ,$899.00 ,CA,Fugman Elementary School
,Invoice,1/11/16,INV14839,EST-P1-Lamp - Replacement lamp for extreme short-throw P1,1.00,$99.00 ,$99.00 ,CA,Gateway Unified School District
,Invoice,12/5/16,INV16073,PRM-32-35 replacement lamp,2.00,$115.00 ,$230.00 ,CA,Gateway Unified School District
,Invoice,3/21/16,INV15064,"Promethean Electronics for 387, 387 Pro Boards",1.00,$349.00 ,$349.00 ,CA,Gateway Unified School District
,Invoice,3/8/16,INV15034,Promethean PRM-32-35 replacement lamp,3.00,$99.00 ,$297.00 ,CA,Gateway Unified School District
,Invoice,4/5/16,INV15124,Promethean PRM-32-35 replacement lamp,3.00,$99.00 ,$297.00 ,CA,Gateway Unified School District
,Invoice,3/21/16,INV15062,Promethean PRM-40/45A replacement lamp.,1.00,$99.00 ,$99.00 ,CA,Gateway Unified School District
,Invoice,3/8/16,INV15032,Promethean PRM-45 DLP short-throw projector,2.00,$900.00 ,"$1,800.00 ",CA,Gateway Unified School District
,Invoice,3/8/16,INV15033,Promethean PRM-45 DLP short-throw projector,1.00,$900.00 ,$900.00 ,CA,Gateway Unified School District
,Invoice,4/5/16,INV15123,Promethean PRM-45 DLP short-throw projector,2.00,$900.00 ,"$1,800.00 ",CA,Gateway Unified School District
,Invoice,4/5/16,INV15125,Promethean PRM-45 DLP short-throw projector,2.00,$900.00 ,"$1,800.00 ",CA,Gateway Unified School District
,Invoice,2/8/16,INV14913,Promethean PRM-45A Projector,3.00,$899.00 ,"$2,697.00 ",CA,Gateway Unified School District
,Invoice,5/18/16,INV15290,"Teacher ActivPen 50 - 10 pack. For use with 100, 300 & 300 Pro and 500 Pro ranges.",2.00,$295.00 ,$590.00 ,CA,Gateway Unified School District
,Invoice,12/31/16,INV16247,ACT Services - Removal of existing SMARTboard,1.00,$0.00 ,$0.00 ,CA,George Hall Elementary School
,Invoice,12/31/16,INV16247,"ActivInspire refresher class in August, 90 minutes each",2.00,$0.00 ,$0.00 ,CA,George Hall Elementary School
,Invoice,12/31/16,INV16247,"Follow-up on-site ActivInspire coaching, one day each",2.00,$0.00 ,$0.00 ,CA,George Hall Elementary School
,Invoice,8/11/16,INV15544,Professional Installation of ActivPanel on wall mount,1.00,$575.00 ,$575.00 ,CA,Gold Oak Elementary School
,Invoice,5/19/16,INV15295,"ActivBoard 6 Touch Range 88"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC.",1.00,"$1,299.00 ","$1,299.00 ",CA,Golden Plains Unified School District
,Invoice,6/15/16,INV15377,Certified Professional Installation,1.00,$800.00 ,$800.00 ,CA,Golden Plains Unified School District
,Invoice,5/19/16,INV15295,"Mount Upgrade Kit with DLP short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/95"" ActivBoards.",1.00,"$1,199.00 ","$1,199.00 ",CA,Golden Plains Unified School District
,Invoice,5/19/16,INV15295,Promethean ActivSoundBar - For use with ActivBoard Touch Range & ActivPanel Touch.  Brackets included,1.00,$149.00 ,$149.00 ,CA,Golden Plains Unified School District
,Invoice,9/26/16,INV15763,PRM-32-35 replacement lamp,3.00,$99.00 ,$297.00 ,CA,Grand View Elementary School
,Invoice,10/28/16,INV15928,PRM-32-35 replacement lamp  Rooms 13 & 19,2.00,$99.00 ,$198.00 ,CA,Grand View Elementary School
,Invoice,9/14/16,INV15709,"Onsite training that is conducted by a Promethean Consultant face to face at a site of the customers choosing. For 3 hours, or one half day, with one trainer.  Up to 20 people per session.",1.00,"$1,250.00 ","$1,250.00 ",CA,Gus Franklin Jr. Campus
,Credit Memo,9/14/16,335,"Onsite training that is conducted by a Promethean Consultant face to face at a site of the customers choosing. For 3 hours, or one half day, with one trainer.  Up to 20 people per session.",-1.00,"$1,250.00 ","($1,250.00)",CA,Gus Franklin Jr. Campus
,Invoice,2/1/16,INV14888,"ActivBoard 6 Touch Range 78"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC",2.00,"$1,099.00 ","$2,198.00 ",CA,Harold L. Woods Elementary School
,Invoice,11/7/16,INV15979,"ActivBoard 6 Touch Range 78"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC",1.00,"$1,099.00 ","$1,099.00 ",CA,Henry Miller Elementary School
,Invoice,2/15/16,INV14936,"ActivBoard 6Touch Range 78"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition",1.00,"$1,099.00 ","$1,099.00 ",CA,Henry Miller Elementary School
,Invoice,12/27/16,INV16119,"CA 50A System with 4 Ceiling Speakers & tile bridges, 4-50' Speaker Cables and 25' 3.5mm cable (KIT)    3000-0456 CA-50 Amplifier (Power Supply 3010-0100 Sold Separately) 1 each 3210-0020 Cable 25ft 3.5X3.5 Cable 1 each 3200-0003 Cable Wire Speaker 50 ft tinned plenum rated speaker wire 3 each 3200-0004 Cable Wire Speaker 35 ft tinned plenum rated speaker wire 1 each 3300-0043 Speaker CS-12 Tile Bridges for Ceiling Plenum Speaker 4 each 3300-0044 Speaker CS-12 Ceiling Speaker with Plenum Rated Back can 4 each 3010-0100 Power Supply Switching for the Achiever, Ultimate III, Elite II and IR Receiver 1 each",4.00,$375.00 ,"$1,500.00 ",CA,Henry Miller Elementary School
,Invoice,11/7/16,INV15979,Promethean ActivSoundBar - For use with ActivBoard Touch Range & ActivPanel Touch.  Brackets included,1.00,$149.00 ,$149.00 ,CA,Henry Miller Elementary School
,Invoice,9/6/16,INV15660,ActivArena spare pen set - 1 teacher & 1 student for use with previous versions of ActivBoard,1.00,$74.00 ,$74.00 ,CA,Hephatha Lutheran School Church and School
,Invoice,9/6/16,INV15660,On Site Service - 1 hour,1.00,$150.00 ,$150.00 ,CA,Hephatha Lutheran School Church and School
,Invoice,6/13/16,INV15369,"ActivPanel 70"" - 2 x stylus, 1 x ActivBoard Digital Pen, Vesa Mount & cable pack included.  ActivInspire Professional Edition available FOC",1.00,"$4,849.00 ","$4,849.00 ",CA,Heritage Oak Private Education
